status_title,status,user_id,tag_id,booking_status,since,type,offer_id,stage,until
Confirmed,confirmed,5740ef9f-0cc1-46b0-b212-9317d306b49a,0a553140-488b-40c6-a84f-8934f4336e59,start_delayed,1721541600,booking,ecd266b6-dfd2-8b43-47b9-8dd310d19782,prereservation,1722146400
Confirmed,confirmed,aa0c5f26-6c5d-4d9b-be09-f0540fafcd31,7b8ca8ae-d171-4e1f-bd98-9fb9a2980ad5,start_delayed,1721559600,booking,168e23be-3519-3fe7-5048-836847da38bf,prereservation,1722405600
rental.status.on_hold.title,on_hold,,8defe652-0882-4938-94bf-e65a78f6fd45,,1722488400,on_hold,,,1722747600
rental.status.on_hold.title,on_hold,,a17aa2ac-4e82-479a-b399-75164c4f8d8d,,1721970000,on_hold,,,1722056400
Confirmed,confirmed,6ed3c725-bd94-456f-8dc8-127add26c619,4e1f63a9-c007-4496-a6ce-756f06a86dcb,start_delayed,1719727200,booking,1d157c3d-adb8-02f0-676c-bf0e0aabcb11,prereservation,1722146400
Confirmed,confirmed,32299082-363d-474b-b5a6-c022d890036e,6cffc35e-82f4-4c6e-8daa-fb27d44c9d0c,start_delayed,1722574800,booking,b23c8083-1064-da62-3a6d-67e73d0e20e9,prereservation,1723143600
Confirmed,confirmed,56a963f1-1338-45cf-9058-4db8182d0ce7,c9eb93f9-b6aa-4cc2-9a00-3a316e20ff7d,start_delayed,1721800800,booking,48dd250b-8d3e-8279-6bd4-1ac37adb9e18,prereservation,1722060000
Confirmed,confirmed,c39b624f-c1db-4c8f-8709-91678e8e314b,43e6a4a0-b805-4636-a603-e7e7af74a33e,start_delayed,1722243600,booking,8a7c47cc-b9b7-5786-0322-5901397d9c8b,prereservation,1722835800
Confirmed,confirmed,afaa7157-f2fb-450e-92de-8eae2c7a5442,a980db29-f8e9-4ec0-9d03-4b0cc49151c2,start_delayed,1721887200,booking,a8997c77-cbb6-8ea5-6425-92df5a7859f4,prereservation,1722319200
Confirmed,confirmed,baa1b374-180e-492e-9e71-afc54370e79c,5a585a9c-20a2-46e9-a4ee-14961eb6a96e,start_delayed,1722492000,booking,c5baac2b-683f-84b5-0331-fdd1547dbd0a,prereservation,1723442400
Confirmed,confirmed,529decd9-76ec-4c52-a3a1-eb775d235311,78ae21db-f07f-4d43-8e39-6641531c656c,start_delayed,1721887200,booking,94095d1a-be88-a7ad-1929-745ff5e7f5c0,prereservation,1724479200
rental.status.on_hold.title,on_hold,,f45c8466-f712-4344-827d-788f338c62af,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,1f1ef894-69b3-4e60-aa20-b9442a4fb781,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,909cab1a-6158-4aa7-a2eb-2024abf58383,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,4081a455-49ac-4115-9667-9b901b36740e,,1722142800,on_hold,,,1724788800
Confirmed,confirmed,6e5e1b2f-09b2-4632-ac89-12d0bf34130b,f1d6ce96-a916-48e2-9ebe-449763d24c01,start_delayed,1721826000,booking,c25579ba-c8de-37d4-87e8-4ddf535c2426,prereservation,1722085200
rental.status.on_hold.title,on_hold,,7288f4fb-8e3b-41ca-b63d-0533299f3a8b,,1722110400,on_hold,,,1722920400
Confirmed,confirmed,499ab3d8-054d-45ae-9a7e-d672887d3716,6caab157-4a97-42a1-b67e-f2af2834a9b4,start_delayed,1719727200,booking,a722849c-0d38-b0de-d4b4-f55c8eda8731,prereservation,1722492000
Confirmed,confirmed,27d1b8c2-af61-4b92-a054-feb0a80b41d0,f723d734-0803-47ab-99ab-1884a277f2de,start_delayed,1721979000,booking,d2560af0-b9d4-ab36-a61f-e3a796deabbe,prereservation,1722319200
Confirmed,confirmed,d84338fd-8cb2-4d40-8195-beee42bbda24,618baf1c-6f7f-468f-a345-4d78828bd68b,start_delayed,1722434400,booking,17c90964-4a69-c32c-c19b-4962f4ac6a6a,prereservation,1723017600
Confirmed,confirmed,fe186593-4928-428c-9833-2bc4fea94a5c,1a8ff847-a3be-4a5f-82bc-98c30e5e5a38,start_delayed,1722319200,booking,a0c98a55-40bc-74e0-b1de-b22d760bc3e7,prereservation,1722578400
rental.status.on_hold.title,on_hold,,bcc756a5-d83d-451c-af0f-ee2335fc4c68,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,0cb2c54e-6425-41a3-9a1e-db07a9404323,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,624eac5e-619e-4f26-a3cf-f7f27cda8f78,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,f89d93cc-a84c-425c-969a-01748beb7318,,1721970000,on_hold,,,1722056400
Confirmed,confirmed,ef25ac78-f9a6-47bc-8212-14b5f0c9a454,2f4379c0-a961-47ea-bc30-c03b611a76e9,start_delayed,1722574800,booking,f340188a-9563-6e29-617a-6552f070c03d,prereservation,1724259600
Confirmed,confirmed,e9a682c0-1725-43fb-87dd-3f54ed0e2302,6911f761-c52a-4680-ac14-cb205f1a0d67,start_delayed,1721973600,booking,6ebbfc2c-a8ed-b18a-c2d1-81dec7d0251a,prereservation,1722319200
Confirmed,confirmed,7f9058c5-8b47-4907-a9d6-7f07f25392ee,601f83e0-a2c8-4147-b92f-af0dbacdf373,start_delayed,1721973600,booking,4e9af128-111d-62b0-2e08-86ebeaed7c5e,prereservation,1723528800
Confirmed,confirmed,1a8fbf4a-6cd9-4098-a4c0-50b1d7ebbe72,68f046dc-ee8e-412b-afac-8f18a35d87fa,start_delayed,1720015200,booking,27f10494-a4d0-e87e-a4b4-df772624a8c7,prereservation,1722607200
rental.status.on_hold.title,on_hold,,a4b2c106-46ab-4d84-b646-90235e0e096b,,1722142800,on_hold,,,1724788800
Confirmed,confirmed,7b8ecdf6-9c95-40ea-afcb-72339ed4e756,6af7b6e7-c144-4665-97e9-1a3f89e0de1f,start_delayed,1722060000,booking,c567a9c2-20cc-5e86-5eca-fa1ad158c6ee,prereservation,1722837600
Confirmed,confirmed,5b7a8473-7707-4d5b-9441-9911f088e308,0f8fd7f9-db8c-48a8-b8f7-7af3f1255388,start_delayed,1721887200,booking,9448db4b-6507-e7bb-fa95-0faed3a1262d,prereservation,1722319200
Confirmed,confirmed,bab3f6ec-bf4b-4582-8d7f-f519feaa1a7b,4c0a7434-94d6-499d-b967-18027a86adfd,start_delayed,1722088800,booking,088f2a5b-fbba-693c-47e7-59523e3331d2,prereservation,1722348000
Confirmed,confirmed,61ec495f-e956-4bba-93c0-42cb771fe3c9,d4094b7b-69f2-47b3-b352-4f45264dbaac,start_delayed,1722520800,booking,12f852c1-14bf-490b-72f7-c01e7c875d7f,prereservation,1722780000
Confirmed,confirmed,77e7937b-adb9-44f9-b0fa-d22f525958d3,6f92b84b-bffb-4025-8b78-ba34d37907ae,start_delayed,1722423600,booking,87a06798-f3df-da7b-a4aa-043913957416,prereservation,1723201200
Confirmed,confirmed,1807f587-8618-47f5-ba2a-0e98b1695d45,24fec594-e34a-4097-aae2-81ff0d802b36,start_delayed,1722495600,booking,b0c9f03d-d233-ef19-89ad-42621797feb5,prereservation,1724176800
Confirmed,confirmed,a88353f2-8a91-4190-9e0a-3887526b6699,fb2842ec-81ff-4399-becd-68101e080ad7,start_delayed,1721894400,booking,cfb5f476-bcea-7cc2-2de3-613b5586fa7f,prereservation,1722067200
rental.status.on_hold.title,on_hold,,094c4393-4e1a-414c-9f9c-724ef5d9ff4a,,1722229200,on_hold,,,1724875200
rental.status.on_hold.title,on_hold,,68d5c31b-cb0c-4cae-9703-14735d1ae076,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,f56c7100-de81-473c-8194-d6648fb7aafb,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,dcc3fd86-2fe6-4e6e-bc0c-bae18851fdba,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,3bea4389-327f-4194-9f03-e716e8dce0e3,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,12c6610b-8758-4054-bacd-d8838f05148e,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,6b558384-e37c-4853-a685-523702932d8e,,1722142800,on_hold,,,1724788800
Confirmed,confirmed,3f3ebf6d-16ba-435c-a699-6f9747bfc2ed,c4ae8655-fd31-4789-89b1-602d12bfd58c,start_delayed,1722013200,booking,a05750f6-af53-3a88-ab21-060adb257ea7,prereservation,1722272400
rental.status.on_hold.title,on_hold,,0043e076-4a7d-4848-ac77-ac402605912b,,1722274200,on_hold,,,1724875200
Confirmed,confirmed,e2010db4-8dfe-4968-953a-0c3e9aaab171,709f53bb-fb80-4c3c-af27-a1624a28b578,start_delayed,1721628000,booking,c567773e-cf8f-991a-f785-a12861dd67af,prereservation,1724220000
Confirmed,confirmed,c8e10ff9-3cf7-4ec8-9caa-1e759ac39caf,cc58019c-e87b-4d1b-a976-c2155d9e9e72,start_delayed,1722060000,booking,cc58ca69-8983-b061-37f9-def518ed0926,prereservation,1722664800
rental.status.on_hold.title,on_hold,,dbe40e73-a4fe-4251-b3ca-ec53c734e4ee,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,3ed437db-d6ab-49f8-a720-a583a40888fd,,1722229200,on_hold,,,1724875200
rental.status.on_hold.title,on_hold,,456100e4-228a-40a6-94ec-59d92c9dbf49,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,1e737859-a74c-4761-8eea-92d0eb5acc00,,1722142800,on_hold,,,1724788800
Confirmed,confirmed,0dfeb0e3-26d4-4148-aa37-3b6da22d4632,ae75d6bf-b8ea-49b2-9a3e-fe0a7cd42434,start_delayed,1721750400,booking,fab8762c-988a-1c00-9b12-e8e486042f65,prereservation,1722096000
rental.status.on_hold.title,on_hold,,c93879dd-64e6-48de-8806-051be2813965,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,2007555b-9db1-4c15-8afa-006e99476711,,1722142800,on_hold,,,1724788800
Confirmed,confirmed,c9afff9b-b395-4cd4-85f0-71f4451aca2b,6b9c4082-e8a3-4db0-a4fd-042a17012c1c,start_delayed,1720785600,booking,8aa324a2-9dc3-e257-3c07-1990cb259639,prereservation,1723464000
Confirmed,confirmed,e1c7b64e-559e-4bf8-bae4-4a5d4f38eea3,57930dbc-b612-4ec5-a39e-786b6d9a6324,start_delayed,1719727200,booking,1674923d-863c-ec52-6839-c6b56c8afedd,prereservation,1722405600
rental.status.on_hold.title,on_hold,,11025afb-be53-49b1-a303-ca11ac244138,,1722142800,on_hold,,,1724788800
Confirmed,confirmed,ec9661fc-d5ce-464a-b819-0ec602eed8f7,6a3508f7-6fee-4810-9dc1-9ccc8454e56a,start_delayed,1719640800,booking,4b8de761-f816-7fba-5278-fc584448dc1c,prereservation,1722232800
Confirmed,confirmed,6db2e96b-c6ba-4e94-9ff1-10c2292f1506,32ccee54-0e3b-459c-a16f-3632bcc39e54,start_delayed,1721905200,booking,37e1e671-9baa-e78f-ad62-7b79f98a8fa9,prereservation,1722250800
Confirmed,confirmed,ce0cae99-4c37-49d9-a9aa-881e08419589,d2452711-c763-49c2-b370-f2ff8f370e64,start_delayed,1722245400,booking,635a885f-0362-bed7-2abb-20bd062eb6b7,prereservation,1722504600
Confirmed,confirmed,8f92c71b-aa22-4c33-af07-5b8804a9a847,2049ea93-9bb4-45fb-a882-154b08317a69,start_delayed,1722405600,booking,0d4ad1b3-61ee-6739-7e33-59f78ffb5468,prereservation,1722664800
Confirmed,confirmed,46499b6b-f791-4676-82dd-25715b46eb48,9fb888fb-4940-418f-a8ba-6c9442155384,start_delayed,1722319200,booking,1ab4387a-3367-b2ed-87dd-03dae0e6bc81,prereservation,1722664800
Confirmed,confirmed,432945f9-b33a-4192-89c7-bf18131d43d4,95b2a84b-85e1-4b23-9b60-9ff5e650499b,start_delayed,1722501000,booking,a369d69c-1d2e-8c25-1c14-216fdca1213a,prereservation,1722760200
Confirmed,confirmed,52654ae2-5105-4c13-b8e5-1869924a48d0,461984b1-d12f-425b-bc6b-3db3701a4397,start_delayed,1722596400,booking,f3055d5c-f119-5431-dbba-334bdf3c17cc,prereservation,1723287600
Confirmed,confirmed,7d671fc0-1f2b-4a8f-a196-84fdc569f739,0709933e-32b3-4471-81ad-142c796fad1d,start_delayed,1721898000,booking,653a09c5-6736-c156-1690-dc8414ee2f98,prereservation,1722157200
Confirmed,confirmed,0557ff32-d075-41f8-9f7a-8e40f201aa50,d5084c29-52a1-4ac2-94c1-62ec1b553baa,start_delayed,1722416400,booking,c27bd8d2-2ce7-4eca-5163-fce217e275b9,prereservation,1723021200
rental.status.on_hold.title,on_hold,,0cf46406-b1ed-43a7-b43d-63f7a3f89e70,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,61a34356-45f1-43b3-af47-315cca78ed25,,1722142800,on_hold,,,1724788800
Confirmed,confirmed,46d5cbdd-7026-49e4-a9c1-1c439203c683,e937e11b-10e4-4f3b-a211-62c4def7cacb,start_delayed,1721653200,booking,47efe304-e9f8-a5fc-cace-dcc4dc88fd4b,prereservation,1722258000
Confirmed,confirmed,99374dfb-8421-4344-a9fc-4ca68cdd195d,8e573702-15cf-4e3a-96b5-a38bd70102bb,start_delayed,1722427200,booking,d8f44fd6-3dba-de21-b0da-5092cd58bb24,prereservation,1722960000
rental.status.on_hold.title,on_hold,,f3980beb-a925-4fb5-baee-9fde477f761a,,1722232800,on_hold,,,1724875200
Confirmed,confirmed,e3aaf1a2-ff47-4705-afa7-cd07537f10b6,485bda33-3579-468f-9835-4b739e48fd2e,start_delayed,1722078000,booking,86bed219-a2ad-d14a-4e87-51cfd744746c,prereservation,1722682800
rental.status.on_hold.title,on_hold,,52a2dc57-7c5f-43d6-aad7-79b95f21c68c,,1722229200,on_hold,,,1724875200
Confirmed,confirmed,93f90be3-2025-4ec9-ba88-35b7c635e8da,b0a1a669-d016-4da2-bda6-65dab29d9acb,start_delayed,1719295200,booking,22f71b9e-e492-8fe7-f942-f367cdf4a4b2,prereservation,1722060000
rental.status.on_hold.title,on_hold,,603e28e6-0967-4a58-8c6a-1692293450ae,,1722229200,on_hold,,,1724875200
rental.status.on_hold.title,on_hold,,dd5a1bca-3c66-450d-97ec-8dd3e8c322b9,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,2a5d16ad-b762-4662-a923-442e004e8f1f,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,9b87ebd6-41c5-4e7d-82ce-455de3c43fe7,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,57bab03b-a8d8-42fa-91c7-baf884b11c2e,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,aa70ffbf-c9ab-4eee-8599-f162c81b6d80,,1722142800,on_hold,,,1724788800
Confirmed,confirmed,5794be7d-398c-4c2c-b2ca-d86d37df13b3,e7b2b655-3ee8-487b-891e-d44fa157eb35,start_delayed,1722319200,booking,20037738-2edf-5ae1-f927-d5645f32559c,prereservation,1722578400
rental.status.on_hold.title,on_hold,,976a7bbe-859d-4789-a5f2-35a670641d8c,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,ab7938b1-a229-402c-8b1c-d59368b89029,,1721970000,on_hold,,,1722056400
rental.status.on_hold.title,on_hold,,19ebc34f-e57b-4d33-9212-1c44dcd0fb06,,1722142800,on_hold,,,1724788800
rental.status.on_hold.title,on_hold,,6348ac91-9f69-4dd9-a0fb-9b8ade109557,,1721970000,on_hold,,,1722056400
Confirmed,confirmed,84cb27ea-24a2-4683-aa2c-a436de58264b,fe9d3374-84e7-4d90-9fba-1a192b76e930,start_delayed,1721984400,booking,2a708dae-670c-58d5-9f1a-7b9ea12e8d81,prereservation,1722243600
rental.status.on_hold.title,on_hold,,89ab6c16-9dfd-42e6-a605-b8cfd8af618a,,1721970000,on_hold,,,1722056400
Confirmed,confirmed,6b054fec-dfaf-4f08-ae79-e3a0708f7c92,71db6433-eeb6-4394-b648-440402ebd4de,start_delayed,1722078000,booking,5303eb59-6b84-82dc-e77f-8dc070854197,prereservation,1722337200
Confirmed,confirmed,ad2e58a4-b9f9-48c0-aedf-1b626571c3e3,1c79cce4-4815-4e0d-be64-290663380466,start_delayed,1722351600,booking,97ce12ce-1d21-2e65-3a8d-dc613ed393f0,prereservation,1725030000
